path,mean_r,mean_g,mean_b,label,movie
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/10The Tale of the Princess Kaguya/10-48.png,205.80796671227156,204.92890396903874,204.54194714171123,Takahata,10The Tale of the Princess Kaguya
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/10The Tale of the Princess Kaguya/10-38.png,129.22353300968015,113.32874127278166,107.16869797333717,Takahata,10The Tale of the Princess Kaguya
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/10The Tale of the Princess Kaguya/10-39.png,146.07873742255134,143.88651670726978,145.0567076193391,Takahata,10The Tale of the Princess Kaguya
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/10The Tale of the Princess Kaguya/10-40.png,134.7439624333321,128.21691318923993,122.76282653741463,Takahata,10The Tale of the Princess Kaguya
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/10The Tale of the Princess Kaguya/10-41.png,158.60752363064537,140.79913671811215,130.71631705663972,Takahata,10The Tale of the Princess Kaguya
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/10The Tale of the Princess Kaguya/10-42.png,158.50361694208723,164.30801585529255,162.30127102873305,Takahata,10The Tale of the Princess Kaguya
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/10The Tale of the Princess Kaguya/10-43.png,193.33462995516243,198.14859620853397,190.14005375154468,Takahata,10The Tale of the Princess Kaguya
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/10The Tale of the Princess Kaguya/10-44.png,191.75812829443856,200.22548729636998,166.37510060276196,Takahata,10The Tale of the Princess Kaguya
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/10The Tale of the Princess Kaguya/10-45.png,157.5618613164452,174.01216485253474,158.1647079937487,Takahata,10The Tale of the Princess Kaguya
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/10The Tale of the Princess Kaguya/10-46.png,196.02256644568703,196.86109423477433,197.6586961518103,Takahata,10The Tale of the Princess Kaguya
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/10The Tale of the Princess Kaguya/10-47.png,191.29700386767146,193.36227040473284,193.73030339038672,Takahata,10The Tale of the Princess Kaguya
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/10The Tale of the Princess Kaguya/10-26.png,190.05076001191009,189.23879484889088,182.0082328420426,Takahata,10The Tale of the Princess Kaguya
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/10The Tale of the Princess Kaguya/10-37.png,162.7549393330356,150.12616272145303,151.5207629894298,Takahata,10The Tale of the Princess Kaguya
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/10The Tale of the Princess Kaguya/10-25.png,176.3015757674024,175.3371513020079,168.82716427690337,Takahata,10The Tale of the Princess Kaguya
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/10The Tale of the Princess Kaguya/10-13.png,203.71046692546201,202.09406891337946,198.75968082897853,Takahata,10The Tale of the Princess Kaguya
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/10The Tale of the Princess Kaguya/10-23.png,148.84226171241542,149.6913298374558,154.91683659483996,Takahata,10The Tale of the Princess Kaguya
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/10The Tale of the Princess Kaguya/10-49.png,199.4002253525303,199.6284222172391,197.94667818139027,Takahata,10The Tale of the Princess Kaguya
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/10The Tale of the Princess Kaguya/10-1.png,83.34517510006434,96.02771580799379,102.8063992170831,Takahata,10The Tale of the Princess Kaguya
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/10The Tale of the Princess Kaguya/10-2.png,162.59116160488313,155.94759044216167,152.64162795891022,Takahata,10The Tale of the Princess Kaguya
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/10The Tale of the Princess Kaguya/10-3.png,123.93676120291796,119.29580244156618,110.28774304004764,Takahata,10The Tale of the Princess Kaguya
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/10The Tale of the Princess Kaguya/10-4.png,147.75015950998534,148.8516197311626,137.22004179903522,Takahata,10The Tale of the Princess Kaguya
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/10The Tale of the Princess Kaguya/10-5.png,200.00832541268497,190.94324778042252,181.42719741327355,Takahata,10The Tale of the Princess Kaguya
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/10The Tale of the Princess Kaguya/10-6.png,211.17536684768945,202.4630068007395,187.66731730066851,Takahata,10The Tale of the Princess Kaguya
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/10The Tale of the Princess Kaguya/10-7.png,176.37018955306735,174.07223668457885,166.56772284394253,Takahata,10The Tale of the Princess Kaguya
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/10The Tale of the Princess Kaguya/10-8.png,190.56513101086796,193.1967291945809,186.19480050617835,Takahata,10The Tale of the Princess Kaguya
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/10The Tale of the Princess Kaguya/10-9.png,132.91930513154364,140.8936769287144,136.08328219201883,Takahata,10The Tale of the Princess Kaguya
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/10The Tale of the Princess Kaguya/10-24.png,179.26014555166728,182.30218765954316,167.32921608247085,Takahata,10The Tale of the Princess Kaguya
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/10The Tale of the Princess Kaguya/10-10.png,155.04484019527806,156.8414953225166,150.191321784983,Takahata,10The Tale of the Princess Kaguya
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/10The Tale of the Princess Kaguya/10-12.png,109.6639981792752,96.62620847075851,86.98088387710256,Takahata,10The Tale of the Princess Kaguya
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/10The Tale of the Princess Kaguya/10-14.png,96.04892084776617,107.40435661547642,107.26188713908904,Takahata,10The Tale of the Princess Kaguya
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/10The Tale of the Princess Kaguya/10-15.png,172.51301994938217,138.90428390650587,132.511141134435,Takahata,10The Tale of the Princess Kaguya
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/10The Tale of the Princess Kaguya/10-16.png,195.58226752791052,188.11553199056638,177.69925273699428,Takahata,10The Tale of the Princess Kaguya
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/10The Tale of the Princess Kaguya/10-17.png,179.44081025755546,154.91537888938515,130.6498075777877,Takahata,10The Tale of the Princess Kaguya
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/10The Tale of the Princess Kaguya/10-18.png,117.71572484290728,110.88072910244915,105.9479885165582,Takahata,10The Tale of the Princess Kaguya
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/10The Tale of the Princess Kaguya/10-19.png,181.2045931650675,181.3928775298536,172.2059683775505,Takahata,10The Tale of the Princess Kaguya
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/10The Tale of the Princess Kaguya/10-20.png,188.48652548363933,185.97214357991834,170.78906888297269,Takahata,10The Tale of the Princess Kaguya
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/10The Tale of the Princess Kaguya/10-21.png,181.41164396307875,174.1468650439184,159.87829313681704,Takahata,10The Tale of the Princess Kaguya
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/10The Tale of the Princess Kaguya/10-22.png,164.15895083708344,173.41383185591582,170.369475861079,Takahata,10The Tale of the Princess Kaguya
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/10The Tale of the Princess Kaguya/10-11.png,104.79347240625636,119.27942773752521,92.48538703057694,Takahata,10The Tale of the Princess Kaguya
/content/drive/MyDrive/Colab Notebooks/dh project/original_data/takahata/10The Tale of the Princess Kaguya/10-50.png,142.13726972835954,144.62368807681705,145.67682305581215,Takahata,10The Tale of the Princess Kaguya
